order_id,order_date,store_name,pay_method,deliver_date,landed_days,planned_days,cust_id,cust_name,cust_type,city,province,region,product_id,product,category,subcategory,sales,amount,discount,profit,manager,return,satisfied,dt
CN-2014-100173,2014/1/25,定远店,其它,2014/1/30,5 ,6,Cust-16045,林磊,小型企业,北京,北京,华北,Prod-10004796,Stiletto_大剪刀_工业,办公用品,用品,3846.36,2,0,155.54,郝杰,0,0,2014
CN-2014-100174,2014/1/27,杨店店,信用卡,2014/2/1,5 ,6,Cust-12880,巩凤,公司,朝阳,吉林,东北,Prod-10002222,Kraft_马尼拉纸信封_银色,办公用品,信封,806.68,1,0,65.11,王倩倩,0,0,2014
CN-2014-100177,2014/1/28,定远店,信用卡,2014/1/30,2 ,2,Cust-17005,郭莲,消费者,张家港,江苏,华东,Prod-10002100,Fiskars_修剪器_工业,办公用品,用品,104.384,1,0.2,-14.67,郝杰,0,0,2014
CN-2014-100178,2014/1/28,定远店,信用卡,2014/2/1,4 ,4,Cust-19300,龙谦,消费者,汪清,吉林,东北,Prod-10002209,罗技_鼠标_耐用,技术,配件,1023.4,5,0,188.55,张怡莲,0,0,2014
CN-2014-100182,2014/1/29,定远店,其它,2014/1/29,0 ,1,Cust-11365,韦诚,公司,沈阳,辽宁,东北,Prod-10003604,Stiletto_尺子_钢,办公用品,用品,756.56,7,0,191.31,王倩倩,0,0,2014
CN-2014-100183,2014/1/29,燎原店,微信,2014/1/29,0 ,1,Cust-11365,韦诚,公司,沈阳,辽宁,东北,Prod-10003105,诺基亚_办公室电话机_整包,技术,电话,614.46,3,0,88.15,杨洪光,0,0,2014
CN-2014-100186,2014/1/29,人民店,其它,2014/2/5,7 ,6,Cust-11425,贺舟,消费者,佳木斯,黑龙江,东北,Prod-10000575,Cuisinart_搅拌机_红色,办公用品,器具,1824.144,1,0.4,-46.09,王倩倩,0,0,2014
CN-2014-100192,2014/1/30,临泉店,微信,2014/2/2,3 ,3,Cust-10810,任婵娟,公司,汉沽,天津,华北,Prod-10003382,Breville_烤面包机_银色,办公用品,器具,685.272,2,0.4,59.73,郝杰,0,0,2014
CN-2014-100187,2014/1/30,杨店店,其它,2014/2/2,3 ,1,Cust-12715,赖芳茵,公司,北京,北京,华北,Prod-10003097,Hon_折叠椅_可调,家具,椅子,2804.445,3,0.25,-14.22,郝杰,0,0,2014
CN-2014-100198,2014/1/30,金寨店,微信,2014/2/4,5 ,7,Cust-15010,肖菊,公司,沈阳,辽宁,东北,Prod-10002025,Novimex_折叠椅_可调,家具,椅子,365.232,2,0.4,-19.85,王倩倩,0,0,2014
CN-2014-100190,2014/1/30,众兴店,信用卡,2014/2/2,3 ,1,Cust-16285,袁丽美,小型企业,辛集,河北,华北,Prod-10002119,KitchenAid_搅拌机_红色,办公用品,器具,406,5,0,20.39,郝杰,0,0,2014
CN-2014-100199,2014/1/30,海恒店,微信,2014/2/4,5 ,6,Cust-16375,李黎明,小型企业,前郭,吉林,东北,Prod-10002091,Fiskars_美工刀_工业,办公用品,用品,337.68,4,0,35.11,王倩倩,0,0,2014
CN-2014-100200,2014/1/31,庐江店,信用卡,2014/2/5,5 ,5,Cust-11425,贺舟,消费者,佳木斯,黑龙江,东北,Prod-10000395,Barricks_木桌_组装,家具,桌子,673.26,1,0,114.19,王倩倩,0,0,2014
CN-2014-100202,2014/2/1,人民店,其它,2014/2/6,5 ,3,Cust-14215,葛欢,公司,营口,辽宁,东北,Prod-10002774,Harbour_Creations_圆形标签_耐用,办公用品,标签,550.48,4,0,63.22,杨洪光,0,0,2014
CN-2014-100201,2014/2/1,众兴店,信用卡,2014/2/6,5 ,6,Cust-15520,肖崆,消费者,钦州,广西,中南,Prod-10002358,GlobeWeis_局间信封_红色,办公用品,信封,6476.61,2,0.25,-54.18,杨洪光,0,0,2014
CN-2014-100203,2014/2/1,人民店,信用卡,2014/2/6,5 ,6,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10000647,Novimex_运输标签_耐用,办公用品,标签,1904.448,4,0.4,-15.46,姜伟,0,0,2014
CN-2014-100204,2014/2/1,金寨店,信用卡,2014/2/6,5 ,6,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10002609,Memorex_键区_耐用,技术,配件,219.24,3,0,27.56,姜伟,0,0,2014
CN-2014-100205,2014/2/1,燎原店,信用卡,2014/2/6,5 ,3,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10003432,三星_音频基座_蓝色,技术,电话,2864.82,3,0,115.84,郝杰,0,0,2014
CN-2014-100207,2014/2/2,人民店,微信,2014/2/5,3 ,1,Cust-15010,肖菊,公司,沈阳,辽宁,东北,Prod-10004343,Novimex_椅垫_黑色,家具,椅子,319.872,8,0.4,-14.99,王倩倩,0,0,2014
CN-2014-100206,2014/2/2,燎原店,其它,2014/2/4,2 ,2,Cust-16375,李黎明,小型企业,前郭,吉林,东北,Prod-10002045,Hewlett_传真机_数字化,技术,复印机,1130.5,5,0,161.52,郝杰,0,0,2014
CN-2014-100217,2014/2/3,临泉店,微信,2014/2/8,5 ,7,Cust-10660,葛彩,消费者,邯郸,河北,华北,Prod-10002235,诺基亚_音频基座_混合尺寸,技术,电话,282.576,2,0.4,-11.73,杨洪光,0,0,2014
CN-2014-100209,2014/2/3,定远店,信用卡,2014/2/4,1 ,1,Cust-16375,李黎明,小型企业,前郭,吉林,东北,Prod-10000166,罗技_鼠标_可编程,技术,配件,7284.9,5,0,317.51,王倩倩,0,0,2014
CN-2014-100214,2014/2/3,金寨店,微信,2014/2/7,4 ,4,Cust-19990,邵绅,消费者,北京,北京,华北,Prod-10000224,Breville_咖啡研磨机_银色,办公用品,器具,550.62,9,0,103.46,张怡莲,0,0,2014
CN-2014-100211,2014/2/3,人民店,信用卡,2014/2/6,3 ,0,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10001617,Tenex_锁柜_金属,办公用品,收纳具,1436.736,2,0.4,-23.38,王倩倩,0,0,2014
CN-2014-100212,2014/2/3,海恒店,微信,2014/2/6,3 ,0,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10001677,Green_Bar_备忘录便条_多色,办公用品,纸张,63.84,1,0,7.86,王倩倩,0,0,2014
CN-2014-100222,2014/2/4,杨店店,信用卡,2014/2/8,4 ,6,Cust-10660,葛彩,消费者,邯郸,河北,华北,Prod-10000761,Barricks_培训桌_组装,家具,桌子,5556.6,6,0,495.05,王倩倩,0,0,2014
CN-2014-100223,2014/2/4,杨店店,信用卡,2014/2/8,4 ,6,Cust-10660,葛彩,消费者,邯郸,河北,华北,Prod-10000103,Tenex_文件夹_蓝色,办公用品,收纳具,783.16,2,0,100.54,王倩倩,0,0,2014
CN-2014-100224,2014/2/4,燎原店,信用卡,2014/2/8,4 ,6,Cust-10660,葛彩,消费者,邯郸,河北,华北,Prod-10002207,Enermax_键区_实惠,技术,配件,822.36,6,0,159.42,张怡莲,0,0,2014
CN-2014-100227,2014/2/4,庐江店,信用卡,2014/2/8,4 ,3,Cust-11080,殷昌,消费者,曲阜,山东,华东,Prod-10001220,冲电器_打印机_耐用,技术,设备,2462.88,6,0,175.42,王倩倩,0,0,2014
CN-2014-100218,2014/2/4,众兴店,微信,2014/2/6,2 ,2,Cust-14215,葛欢,公司,营口,辽宁,东北,Prod-10000462,思科_音频基座_混合尺寸,技术,电话,475.02,3,0,42.64,王倩倩,0,0,2014
CN-2014-100226,2014/2/4,众兴店,其它,2014/2/8,4 ,6,Cust-14935,曾锦,公司,平度,山东,华东,Prod-10002672,Sanford_画布_金属,办公用品,美术,922.6,2,0,187.61,张怡莲,0,0,2014
CN-2014-100230,2014/2/4,人民店,信用卡,2014/2/9,5 ,6,Cust-15205,薛君,消费者,济宁,内蒙古,华北,Prod-10003779,Enermax_键盘_可编程,技术,配件,346.64,2,0,43.59,杨洪光,0,0,2014
CN-2014-100228,2014/2/4,海恒店,微信,2014/2/8,4 ,4,Cust-16645,邢立荣,消费者,成都,四川,西南,Prod-10002886,Eldon_闹钟_一包多件,家具,用具,433.776,2,0.4,-3.81,杨洪光,0,0,2014
CN-2014-100229,2014/2/4,海恒店,微信,2014/2/8,4 ,4,Cust-16645,邢立荣,消费者,成都,四川,西南,Prod-10003386,Breville_烤面包机_红色,办公用品,器具,617.4,6,0,187.64,杨洪光,0,0,2014
CN-2014-100225,2014/2/4,定远店,信用卡,2014/2/8,4 ,6,Cust-19645,彭琼,公司,邯郸,河北,华北,Prod-10003011,Sauder_书架_黑色,家具,书架,104.16,1,0,23.64,张怡莲,0,1,2014
CN-2014-100219,2014/2/4,临泉店,信用卡,2014/2/6,2 ,2,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10002705,Sanford_荧光笔_蓝色,办公用品,美术,2551.78,11,0,178.64,王倩倩,0,0,2014
CN-2014-100220,2014/2/4,海恒店,微信,2014/2/6,2 ,2,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10002580,Wilson_Jones_订书机_透明,办公用品,装订机,614.88,5,0.4,-30.01,郝杰,0,0,2014
CN-2014-100221,2014/2/4,金寨店,微信,2014/2/6,2 ,2,Cust-20095,郝升,消费者,耒阳,湖南,中南,Prod-10001627,惠普_无线传真机_彩色,技术,复印机,2203.236,3,0.4,-48.28,王倩倩,0,0,2014
CN-2014-100231,2014/2/5,金寨店,其它,2014/2/8,3 ,1,Cust-13660,严恒,消费者,辽阳,辽宁,东北,Prod-10002185,Accos_订书钉_每包_12_个,办公用品,系固件,2596.608,2,0.4,205.23,张怡莲,0,0,2014
CN-2014-100233,2014/2/5,临泉店,其它,2014/2/9,4 ,4,Cust-15205,薛君,消费者,济宁,内蒙古,华北,Prod-10002369,Dania_书架_金属,家具,书架,2982.56,2,0,263.96,杨洪光,0,0,2014
CN-2014-100232,2014/2/5,人民店,微信,2014/2/8,3 ,1,Cust-16240,潘丽美,公司,郑州,河南,中南,Prod-10000375,Smead_搁板_单宽度,办公用品,收纳具,343.224,9,0.4,-6.55,张怡莲,0,0,2014
CN-2014-100234,2014/2/5,海恒店,信用卡,2014/2/9,4 ,4,Cust-17740,封乐,消费者,北海,广西,中南,Prod-10002686,Novimex_沙滩椅_黑色,家具,椅子,574.56,4,0,81.11,杨洪光,0,0,2014
CN-2014-100244,2014/2/6,临泉店,其它,2014/2/12,6 ,5,Cust-10510,薛博,消费者,沈阳,辽宁,东北,Prod-10002706,Eldon_盘_金属,办公用品,收纳具,1718.304,8,0.4,177.81,杨洪光,0,0,2014
CN-2014-100241,2014/2/6,临泉店,其它,2014/2/11,5 ,6,Cust-14035,赖虎,公司,启东,江苏,华东,Prod-10003386,Breville_烤面包机_红色,办公用品,器具,4741.8,5,0,141.32,姜伟,0,0,2014
CN-2014-100238,2014/2/6,人民店,信用卡,2014/2/10,4 ,6,Cust-14410,牛惠,小型企业,珠海,广东,中南,Prod-10003376,Enermax_笔记本_回收,办公用品,纸张,1814.4,1,0.25,181.76,王倩倩,1,0,2014
CN-2014-100239,2014/2/6,燎原店,信用卡,2014/2/10,4 ,6,Cust-14410,牛惠,小型企业,珠海,广东,中南,Prod-10004642,夏普_传真机_每套两件,技术,复印机,754.74,5,0.4,-39.06,杨洪光,0,0,2014
CN-2014-100240,2014/2/6,庐江店,其它,2014/2/10,4 ,6,Cust-15205,薛君,消费者,济宁,内蒙古,华北,Prod-10002736,StarTech_卡片打印机_耐用,技术,设备,474.432,2,0.4,25.52,杨洪光,0,0,2014
CN-2014-100237,2014/2/6,定远店,信用卡,2014/2/10,4 ,6,Cust-15625,林关茵,消费者,漳州,福建,华东,Prod-10003562,Fiskars_剪刀_锯齿状,办公用品,用品,1250.48,4,0,216.86,王倩倩,0,1,2014
CN-2014-100243,2014/2/6,庐江店,信用卡,2014/2/12,6 ,6,Cust-17035,马莲,公司,上海,上海,华东,Prod-10001992,三星_充电器_全尺寸,技术,电话,475.272,3,0.4,-1.14,王倩倩,0,0,2014
CN-2014-100247,2014/2/6,燎原店,其它,2014/2/12,6 ,7,Cust-17770,廖乐,消费者,保定,河北,华北,Prod-10000039,Acme_尺子_工业,办公用品,用品,202.72,4,0,27.01,杨洪光,0,0,2014
CN-2014-100245,2014/2/6,燎原店,信用卡,2014/2/12,6 ,8,Cust-18385,武明媚,消费者,埠河,湖北,中南,Prod-10001071,KitchenAid_烤面包机_红色,办公用品,器具,145.32,5,0.4,-15.06,杨洪光,0,1,2014
CN-2014-100242,2014/2/6,燎原店,微信,2014/2/12,6 ,6,Cust-19570,冯青,消费者,沈阳,辽宁,东北,Prod-10004675,Hoover_炉灶_白色,办公用品,器具,3760.68,3,0,232.71,郝杰,0,0,2014
CN-2014-100257,2014/2/7,临泉店,微信,2014/2/13,6 ,6,Cust-10345,廖保,消费者,济宁,内蒙古,华北,Prod-10002837,Office_Star_折叠椅_可调,家具,椅子,1818.18,3,0,222.53,郝杰,0,0,2014
CN-2014-100258,2014/2/7,海恒店,信用卡,2014/2/13,6 ,6,Cust-10345,廖保,消费者,济宁,内蒙古,华北,Prod-10004554,Hoover_炉灶_黑色,办公用品,器具,1582.84,2,0,288.47,郝杰,0,0,2014
CN-2014-100259,2014/2/7,杨店店,其它,2014/2/13,6 ,6,Cust-10345,廖保,消费者,济宁,内蒙古,华北,Prod-10003676,Ibico_订书机_透明,办公用品,装订机,2238.39,2,0.25,173.42,郝杰,0,0,2014
CN-2014-100250,2014/2/7,众兴店,微信,2014/2/12,5 ,6,Cust-13405,薛光,消费者,德州,山东,华东,Prod-10004202,Hon_可去除的标签_可调,办公用品,标签,292.18,1,0,26.01,杨洪光,0,0,2014
CN-2014-100249,2014/2/7,人民店,微信,2014/2/11,4 ,6,Cust-14035,赖虎,公司,启东,江苏,华东,Prod-10003177,Harbour_Creations_椅垫_每套两件,家具,椅子,342.72,4,0,42.55,杨洪光,0,0,2014
CN-2014-100251,2014/2/7,庐江店,微信,2014/2/12,5 ,6,Cust-14275,杨欢,公司,东莞,广东,中南,Prod-10004318,Elite_剪刀_蓝色,办公用品,用品,1445.5,1,0,127.38,杨洪光,0,0,2014
CN-2014-100248,2014/2/7,众兴店,信用卡,2014/2/7,0 ,1,Cust-14950,韦锦,消费者,株洲,湖南,中南,Prod-10003636,KitchenAid_微波炉_黑色,办公用品,器具,674.1,5,0,95.52,张怡莲,0,0,2014
CN-2014-100254,2014/2/7,燎原店,微信,2014/2/13,6 ,6,Cust-15655,徐关茵,公司,吉林市,吉林,东北,Prod-10004410,Boston_画布_整包,办公用品,美术,2372.58,7,0.4,226.06,张怡莲,0,0,2014
CN-2014-100256,2014/2/7,庐江店,信用卡,2014/2/13,6 ,6,Cust-16075,潘磊,消费者,鹤壁,河南,中南,Prod-10003793,Stiletto_美工刀_锯齿状,办公用品,用品,224,2,0,25.47,张怡莲,0,0,2014
CN-2014-100253,2014/2/7,定远店,信用卡,2014/2/13,6 ,6,Cust-16120,田磊,小型企业,包头,内蒙古,华北,Prod-10002550,Office_Star_沙滩椅_黑色,家具,椅子,713.664,3,0.4,-7.65,张怡莲,1,0,2014
CN-2014-100255,2014/2/7,临泉店,信用卡,2014/2/13,6 ,6,Cust-20815,陈宣,公司,铁岭,辽宁,东北,Prod-10004840,GlobeWeis_搭扣信封_银色,办公用品,信封,365.652,2,0.1,41.44,张怡莲,0,0,2014
CN-2014-100266,2014/2/8,杨店店,信用卡,2014/2/13,5 ,6,Cust-10345,廖保,消费者,济宁,内蒙古,华北,Prod-10000911,Memorex_路由器_回收,技术,配件,325.08,3,0,18.21,王倩倩,1,0,2014
CN-2014-100262,2014/2/8,海恒店,其它,2014/2/11,3 ,3,Cust-11440,潘舟,消费者,定陶,山东,华东,Prod-10001925,Accos_回形针_金属,办公用品,系固件,470.4,8,0.2,40.02,杨洪光,0,0,2014
CN-2014-100260,2014/2/8,燎原店,微信,2014/2/11,3 ,3,Cust-14035,赖虎,公司,启东,江苏,华东,Prod-10003944,Harbour_Creations_圆形标签_白色,办公用品,标签,722.82,3,0,196.14,王倩倩,0,0,2014
CN-2014-100267,2014/2/8,众兴店,其它,2014/2/13,5 ,6,Cust-15820,黄丽,消费者,义乌,浙江,华东,Prod-10000751,三星_信号增强器_混合尺寸,技术,电话,1070.16,4,0,101.62,王倩倩,0,0,2014
CN-2014-100263,2014/2/8,金寨店,微信,2014/2/11,3 ,3,Cust-17530,罗霖,消费者,厦门,福建,华东,Prod-10000246,贝尔金_记忆卡_可编程,技术,配件,1129.8,5,0,188.55,杨洪光,0,0,2014
CN-2014-100268,2014/2/8,海恒店,微信,2014/2/14,6 ,6,Cust-19825,苏晒明,消费者,通辽,内蒙古,华北,Prod-10001271,Smead_有色标签_白色,办公用品,标签,623.7,3,0.4,-4.19,郝杰,0,0,2014
CN-2014-100269,2014/2/9,人民店,其它,2014/2/14,5 ,6,Cust-19825,苏晒明,消费者,通辽,内蒙古,华北,Prod-10004961,Office_Star_椅垫_可调,家具,椅子,94.5,3,0,14.55,王倩倩,0,1,2014
CN-2014-100270,2014/2/9,海恒店,信用卡,2014/2/14,5 ,6,Cust-19825,苏晒明,消费者,通辽,内蒙古,华北,Prod-10002837,Office_Star_折叠椅_可调,家具,椅子,51.8,1,0,14.46,郝杰,0,0,2014
CN-2014-100278,2014/2/10,海恒店,其它,2014/2/16,6 ,6,Cust-12355,袁栋,消费者,长春,吉林,东北,Prod-10004170,Smead_文件夹_工业,办公用品,收纳具,955.584,4,0.4,-21.13,杨洪光,0,0,2014
CN-2014-100279,2014/2/10,临泉店,其它,2014/2/16,6 ,6,Cust-12355,袁栋,消费者,长春,吉林,东北,Prod-10004154,Ames_马尼拉纸信封_每套_50_个,办公用品,信封,2382.66,3,0,188.35,杨洪光,0,0,2014
CN-2014-100277,2014/2/10,海恒店,信用卡,2014/2/16,6 ,6,Cust-14035,赖虎,公司,启东,江苏,华东,Prod-10003002,诺基亚_音频基座_蓝色,技术,电话,1536.64,7,0,132.38,杨洪光,0,1,2014
CN-2014-100273,2014/2/10,庐江店,其它,2014/2/14,4 ,6,Cust-14560,薛健,公司,淡水,广东,中南,Prod-10003097,Hon_折叠椅_可调,家具,椅子,542.78,1,0,133.04,王倩倩,0,1,2014
CN-2014-100272,2014/2/10,庐江店,信用卡,2014/2/14,4 ,6,Cust-19825,苏晒明,消费者,通辽,内蒙古,华北,Prod-10000589,Breville_炉灶_白色,办公用品,器具,594.72,9,0,172.54,郝杰,0,0,2014
CN-2014-100274,2014/2/10,海恒店,信用卡,2014/2/14,4 ,6,Cust-20635,冯松,公司,开通,吉林,东北,Prod-10004690,Fellowes_盘_工业,办公用品,收纳具,441.28,2,0,37.14,王倩倩,0,0,2014
CN-2014-100275,2014/2/10,定远店,微信,2014/2/14,4 ,3,Cust-20635,冯松,公司,开通,吉林,东北,Prod-10000395,Barricks_木桌_组装,家具,桌子,370.72,4,0,36.22,杨洪光,0,0,2014
CN-2014-100283,2014/2/11,金寨店,微信,2014/2/16,5 ,3,Cust-12355,袁栋,消费者,长春,吉林,东北,Prod-10004820,Fiskars_尺子_锯齿状,办公用品,用品,342.16,4,0,31.25,杨洪光,0,0,2014
CN-2014-100285,2014/2/11,海恒店,微信,2014/2/16,5 ,3,Cust-12355,袁栋,消费者,长春,吉林,东北,Prod-10002475,诺基亚_办公室电话机_全尺寸,技术,电话,105.14,1,0,43.85,杨洪光,0,0,2014
CN-2014-100286,2014/2/11,定远店,信用卡,2014/2/16,5 ,3,Cust-12355,袁栋,消费者,长春,吉林,东北,Prod-10000725,夏普_复印机_每套两件,技术,复印机,22.26,1,0,0.26,姜伟,0,0,2014
CN-2014-100284,2014/2/11,定远店,信用卡,2014/2/16,5 ,3,Cust-14035,赖虎,公司,启东,江苏,华东,Prod-10002196,Fellowes_文件车_单宽度,办公用品,收纳具,152.32,4,0,16.58,杨洪光,0,0,2014
CN-2014-100280,2014/2/11,定远店,其它,2014/2/13,2 ,2,Cust-17035,马莲,公司,上海,上海,华东,Prod-10000918,Hon_圆形标签_耐用,办公用品,标签,2765.84,4,0,279.02,张怡莲,0,0,2014
CN-2014-100281,2014/2/11,定远店,信用卡,2014/2/13,2 ,2,Cust-17740,封乐,消费者,北海,广西,中南,Prod-10004975,Fellowes_文件夹_工业,办公用品,收纳具,241.64,1,0,48.26,郝杰,0,0,2014
CN-2014-100282,2014/2/11,临泉店,其它,2014/2/14,3 ,3,Cust-20635,冯松,公司,开通,吉林,东北,Prod-10001271,摩托罗拉_耳机_整包,技术,电话,662.9,5,0,90.21,杨洪光,0,0,2014
CN-2014-100287,2014/2/12,临泉店,信用卡,2014/2/14,2 ,2,Cust-20605,楚松,消费者,尚志,黑龙江,东北,Prod-10002416,惠普_墨水_红色,技术,复印机,6898.5,5,0,409.15,杨洪光,0,0,2014
CN-2014-100288,2014/2/12,金寨店,微信,2014/2/14,2 ,2,Cust-20605,楚松,消费者,尚志,黑龙江,东北,Prod-10002847,Tenex_文件车_金属,办公用品,收纳具,1832.544,4,0.4,105.77,张怡莲,0,0,2014
CN-2014-100293,2014/2/13,燎原店,其它,2014/2/16,3 ,3,Cust-11410,施奇,消费者,绵阳,四川,西南,Prod-10000833,Acco_装订机_耐用,办公用品,装订机,214.788,1,0.4,14.93,郝杰,0,0,2014
CN-2014-100294,2014/2/13,临泉店,微信,2014/2/19,6 ,3,Cust-17605,陈丽雪,公司,德阳,四川,西南,Prod-10002580,Wilson_Jones_订书机_透明,办公用品,装订机,1862.7,5,0,269.86,姜伟,1,0,2014
CN-2014-100295,2014/2/13,人民店,信用卡,2014/2/19,6 ,3,Cust-20650,付松,公司,烟台,山东,华东,Prod-10004006,Sauder_柜_黑色,家具,书架,1776.6,3,0,192.68,郝杰,0,0,2014
CN-2014-100296,2014/2/13,燎原店,信用卡,2014/2/19,6 ,6,Cust-20650,付松,公司,烟台,山东,华东,Prod-10002325,Stiletto_尺子_工业,办公用品,用品,4972.8,8,0,164.46,郝杰,0,0,2014
CN-2014-100289,2014/2/13,燎原店,信用卡,2014/2/16,3 ,3,Cust-21445,楚伟,公司,武汉,湖北,中南,Prod-10004384,Smead_锁柜_金属,办公用品,收纳具,4375.14,3,0,226.03,杨洪光,0,0,2014
CN-2014-100290,2014/2/13,庐江店,其它,2014/2/16,3 ,3,Cust-21445,楚伟,公司,武汉,湖北,中南,Prod-10004829,Avery_孔加固材料_透明,办公用品,装订机,442.68,2,0,44.78,杨洪光,0,0,2014
CN-2014-100300,2014/2/14,定远店,其它,2014/2/21,7 ,6,Cust-19000,曹柏,小型企业,尚志,黑龙江,东北,Prod-10001526,GlobeWeis_外皮和封条_回收,办公用品,信封,466.2,6,0,37.05,姜伟,0,0,2014
CN-2014-100298,2014/2/14,金寨店,其它,2014/2/18,4 ,4,Cust-19315,赵强,消费者,青岛,山东,华东,Prod-10004317,Novimex_圆形标签_耐用,办公用品,标签,2733.024,4,0.4,176.16,姜伟,1,0,2014
CN-2014-100299,2014/2/14,定远店,其它,2014/2/18,4 ,4,Cust-19315,赵强,消费者,青岛,山东,华东,Prod-10001059,Acme_大剪刀_锯齿状,办公用品,用品,780.864,2,0.4,-43.95,姜伟,0,0,2014
CN-2014-100307,2014/2/15,定远店,支付宝,2014/2/20,5 ,6,Cust-16150,武磊,公司,许昌,河南,中南,Prod-10004025,Harbour_Creations_合法证物标签_红色,办公用品,标签,1174.74,3,0,230.82,张怡莲,0,0,2014
CN-2014-100304,2014/2/15,人民店,其它,2014/2/19,4 ,6,Cust-20650,付松,公司,烟台,山东,华东,Prod-10003383,Eldon_盘_蓝色,办公用品,收纳具,593.712,4,0.4,101.98,郝杰,0,1,2014
CN-2014-100305,2014/2/15,海恒店,微信,2014/2/19,4 ,6,Cust-20650,付松,公司,烟台,山东,华东,Prod-10002095,Cardinal_打孔机_耐用,办公用品,装订机,603.792,3,0.2,-2.62,郝杰,0,0,2014
CN-2014-100306,2014/2/15,定远店,支付宝,2014/2/19,4 ,6,Cust-20650,付松,公司,烟台,山东,华东,Prod-10001101,Tenex_框架_黑色,家具,用具,114.8,2,0,21.62,郝杰,0,0,2014
CN-2014-100308,2014/2/16,金寨店,其它,2014/2/18,2 ,2,Cust-19315,赵强,消费者,青岛,山东,华东,Prod-10002049,Ibico_装订机盖_透明,办公用品,装订机,131.6,4,0,10.14,姜伟,0,0,2014
CN-2014-100314,2014/2/17,海恒店,其它,2014/2/20,3 ,3,Cust-17605,陈丽雪,公司,德阳,四川,西南,Prod-10000396,Ames_商业信封_每套_50_个,办公用品,信封,9072,5,0.25,423.58,姜伟,0,0,2014
CN-2014-100317,2014/2/17,众兴店,其它,2014/2/22,5 ,6,Cust-17725,冯乐,消费者,宜春,黑龙江,东北,Prod-10004788,Brother_个人复印机_数字化,技术,复印机,4468.8,4,0,118.87,张怡莲,0,0,2014
CN-2014-100318,2014/2/17,金寨店,支付宝,2014/2/23,6 ,3,Cust-20710,龚松,小型企业,南充,四川,西南,Prod-10001578,Deflect-O_闹钟_一包多件,家具,用具,1087.8,5,0,260.62,姜伟,0,0,2014
CN-2014-100319,2014/2/17,定远店,微信,2014/2/23,6 ,6,Cust-20710,龚松,小型企业,南充,四川,西南,Prod-10003961,Safco_古典书架_白色,家具,书架,183.54,3,0,12.31,王倩倩,0,0,2014
CN-2014-100320,2014/2/18,金寨店,其它,2014/2/19,1 ,1,Cust-11290,周诚,公司,济宁,内蒙古,华北,Prod-10002471,Acco_订书机_实惠,办公用品,装订机,284.928,2,0.4,11.75,姜伟,0,0,2014
CN-2014-100322,2014/2/19,燎原店,其它,2014/2/23,4 ,6,Cust-11635,楚聪,消费者,广州,广东,中南,Prod-10002173,Green_Bar_笔记本_多色,办公用品,纸张,3412.92,2,0,213.67,杨洪光,0,0,2014
